"地方","振(cid:11206)局","地(cid:8556)(cid:9234)号","(cid:12411)(cid:8196)所名","よみがな","ローマ字(cid:12210)(cid:12464)","所在地"
"(cid:13254)(cid:9253)","兵庫","63121","和(cid:9187)山","わだやま","WADAYAMA","朝来市和(cid:9187)山(cid:9195)枚(cid:9187)"
"(cid:13254)(cid:9253)","兵庫","63201","(cid:9173)(cid:13597)","いくの","IKUNO","朝来市(cid:9173)(cid:13597)(cid:9195)口(cid:13727)(cid:12738)"
"(cid:13254)(cid:9253)","兵庫","63216","柏原","かいばら","KAIBARA","丹(cid:7996)市柏原(cid:9195)柏原"
"(cid:13254)(cid:9253)","兵庫","63251","一宮","いちのみや","ICHINOMIYA","宍(cid:10390)市一宮(cid:9195)東市場"
"(cid:13254)(cid:9253)","兵庫","63321","(cid:9887)崎","ふくさき","FUKUSAKI","(cid:9860)崎(cid:13446)(cid:9887)崎(cid:9195)(cid:9887)崎新"
"(cid:13254)(cid:9253)","兵庫","63331","(cid:12377)(cid:11045)","にしわき","NISHIWAKI","(cid:12377)(cid:11045)市上(cid:7834)延(cid:9195)"
"(cid:13254)(cid:9253)","兵庫","63366","上(cid:13446)","かみごおり","KAMIGORI","(cid:12901)(cid:10001)(cid:13446)上(cid:13446)(cid:9195)与井"
"(cid:13254)(cid:9253)","兵庫","63383","姫(cid:12976)","ひめじ","HIMEJI","姫(cid:12976)市(cid:9860)子岡前　姫(cid:12976)(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"(cid:13254)(cid:9253)","兵庫","63411","三(cid:9187)","さんだ","SANDA","三(cid:9187)市下(cid:8157)(cid:9187)"
"(cid:13254)(cid:9253)","兵庫","63461","三木","みき","MIKI","三木市志染(cid:9195)広(cid:13597)"
"(cid:13254)(cid:9253)","兵庫","63491","家島","いえしま","IESHIMA","姫(cid:12976)市家島(cid:9195)(cid:9535)(cid:8070)字御室寺"
"(cid:13254)(cid:9253)","兵庫","63496","明(cid:9660)","あかし","AKASHI","明(cid:9660)市二(cid:12386)(cid:9195)南二(cid:12386)"
"(cid:13254)(cid:9253)","兵庫","63518","(cid:9860)戸","こうべ","KOBE","(cid:9860)戸市中央区(cid:11045)(cid:8062)(cid:8079)岸(cid:13307)　(cid:9860)戸地方(cid:7868)(cid:12767)台"
"(cid:13254)(cid:9253)","兵庫","63551","(cid:13446)家","ぐんげ","GUNGE","(cid:8144)(cid:12976)市多(cid:12833)"
"(cid:13254)(cid:9253)","兵庫","63571","(cid:8042)本","すもと","SUMOTO","(cid:8042)本市木戸　(cid:8042)本(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"(cid:13254)(cid:9253)","兵庫","63588","南(cid:8144)","なんだん","NANDAN","南あわじ市(cid:14143)万塩屋(cid:9195)"
"(cid:13254)(cid:9253)","奈(cid:11275)","64036","奈(cid:11275)","なら","NARA","奈(cid:11275)市東(cid:10454)寺(cid:9195)　奈(cid:11275)地方(cid:7868)(cid:12767)台"
"(cid:13254)(cid:9253)","奈(cid:11275)","64041","(cid:13610)","はり","HARI","奈(cid:11275)市(cid:13460)(cid:9838)友(cid:9187)(cid:9195)"
"(cid:13254)(cid:9253)","奈(cid:11275)","64101","大宇(cid:14144)","おおうだ","OUDA","宇(cid:14144)市大宇(cid:14144)下(cid:10121)"
"(cid:13254)(cid:9253)","奈(cid:11275)","64127","五(cid:7300)","ごじょう","GOJO","五(cid:7300)市三在(cid:9195)"
"(cid:13254)(cid:9253)","奈(cid:11275)","64206","上北山","かみきたやま","KAMIKITAYAMA","吉(cid:13597)(cid:13446)上北山村小(cid:7606)"
"(cid:13254)(cid:9253)","奈(cid:11275)","64227","(cid:14524)屋","かぜや","KAZEYA","吉(cid:13597)(cid:13446)十(cid:8032)川村(cid:14524)屋"
"(cid:13254)(cid:9253)","和(cid:7735)山","65026","かつらぎ","かつらぎ","KATSURAGI","伊(cid:13460)(cid:13446)かつらぎ(cid:9195)妙寺"
"(cid:13254)(cid:9253)","和(cid:7735)山","65036","友ケ島","ともがしま","TOMOGASHIMA","和(cid:7735)山市加太(cid:11362)ケ(cid:7944)島"
"(cid:13254)(cid:9253)","和(cid:7735)山","65042","和(cid:7735)山","わかやま","WAKAYAMA","和(cid:7735)山市(cid:9192)(cid:13597)(cid:11306)丁　和(cid:7735)山地方(cid:7868)(cid:12767)台"
"(cid:13254)(cid:9253)","和(cid:7735)山","65061","(cid:14807)(cid:13597)山","こうやさん","KOYASAN","伊(cid:13460)(cid:13446)(cid:14807)(cid:13597)(cid:9195)(cid:14807)(cid:13597)山"
"(cid:13254)(cid:9253)","和(cid:7735)山","65121","(cid:8171)(cid:7880)","しみず","SHIMIZU","有(cid:9187)(cid:13446)有(cid:9187)川(cid:9195)(cid:8171)(cid:7880)"
"(cid:13254)(cid:9253)","和(cid:7735)山","65162","(cid:15455)(cid:9860)","りゅうじん","RYUJIN","(cid:9187)(cid:13238)市(cid:15455)(cid:9860)村(cid:8238)ノ又"
"(cid:13254)(cid:9253)","和(cid:7735)山","65201","川(cid:13238)","かわべ","KAWABE","日(cid:14807)(cid:13446)日(cid:14807)川(cid:9195)和佐"
"(cid:13254)(cid:9253)","和(cid:7735)山","65256","(cid:7209)(cid:7208)川","くりすがわ","KURISUGAWA","(cid:9187)(cid:13238)市中(cid:13238)(cid:12976)(cid:9195)(cid:7209)(cid:7208)川"
"(cid:13254)(cid:9253)","和(cid:7735)山","65276","新宮","しんぐう","SHINGU","新宮市佐(cid:13597)"
"(cid:13254)(cid:9253)","和(cid:7735)山","65306","(cid:12377)川","にしかわ","NISHIKAWA","東(cid:8761)婁(cid:13446)古座川(cid:9195)(cid:12377)川"
"(cid:13254)(cid:9253)","和(cid:7735)山","65356","(cid:8379)岬","しおのみさき","SHIONOMISAKI","東(cid:8761)婁(cid:13446)串本(cid:9195)(cid:8379)岬　(cid:8379)岬(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
